timestamp,part,experiment,variant,language,size,threads,block_size,run,time_seconds,gflops,speedup,efficiency,task_clock,instructions,cycles,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,mem_load_retired_l1_miss,mem_load_retired_l2_miss
2026-03-19T22:04:33,2,part2_2,base,C++,8192,4,,1,105.960522,10.376616,2.685230,,417210706872,4404392541034,1410198628591,71152563173,13451124719,1650572150961,30176081834,1741954111,92708127,30924642157,1782145714
2026-03-19T22:08:05,2,part2_2,base,C++,8192,4,,2,104.918200,10.479704,2.711906,,432467738145,4402306458981,1464534952345,71231414760,13206424681,1650387473592,40344824860,1999240858,62436667,41080459984,2048164973
2026-03-19T22:11:38,2,part2_2,base,C++,8192,4,,3,104.016632,10.570537,2.735412,,433084165914,4404174013687,1466550480073,71237846913,13345295578,1650783925471,40629901610,2050248254,68527445,41463907283,2100603794
2026-03-19T22:15:12,2,part2_2,base,C++,8192,4,,4,105.749969,10.397276,2.690576,,432870276883,4404417576237,1464259878315,71239183949,13311224525,1650104609282,40080188038,2012166732,67924024,40878101405,2057496636
2026-03-19T22:18:46,2,part2_2,base,C++,8192,4,,5,106.090968,10.363857,2.681928,,431904796566,4403570002633,1462285058750,71229415061,13239704083,1651349974765,40496154535,1991707661,62265376,41351007432,2061506454
2026-03-19T22:22:21,2,part2_2,simd,C++,8192,4,,1,87.790984,12.524198,3.240974,,352756385338,2755612897100,1222997176517,71606687939,16712250701,825622407021,44917893854,11405293659,1309835556,55166065420,11807504364
2026-03-19T22:25:18,2,part2_2,simd,C++,8192,4,,2,88.754680,12.388210,3.205784,,357924414583,2753551829180,1243375588371,71693406524,16679802910,825492770484,48183772946,12870110560,1439067462,59768477588,13340665524
2026-03-19T22:28:17,2,part2_2,simd,C++,8192,4,,3,88.694387,12.396631,3.207963,,357722419950,2753278507071,1242265159763,71677183908,16095254926,826021635504,48564907160,12891174703,1313312832,60103053662,13362092326
2026-03-19T22:31:16,2,part2_2,simd,C++,8192,4,,4,88.550289,12.416805,3.213184,,356385424923,2756238751680,1236178443446,71687345573,15895094441,826005941005,47237546416,12404382577,1232031965,58328979018,12861501632
2026-03-19T22:34:15,2,part2_2,simd,C++,8192,4,,5,88.682126,12.398345,3.208407,,357486468349,2755663851098,1241524562139,71720190402,16024217555,826103106963,47906003775,12762593275,1280830776,59338786686,13234717161
2026-03-19T22:37:14,2,part2_2,collapse,C++,8192,4,256,1,160.882964,6.834233,1.768542,,615972593028,3879198038837,2149576192180,128511798934,42645830941,1651320990834,24215610410,7662388942,2087453752,24298486964,7731681670
2026-03-19T22:42:30,2,part2_2,collapse,C++,8192,4,256,2,150.625472,7.299639,1.888979,,620779531970,3877252401939,2173338547610,128382827874,44501652017,1650204797744,24586032221,7829549043,2266080851,24755799727,7902585209
2026-03-19T22:47:37,2,part2_2,collapse,C++,8192,4,256,3,151.413897,7.261630,1.879143,,616274233901,3882121853369,2159369483366,128411048042,43813046783,1650881444477,24716870038,7930436085,2176430628,24906274549,8009711371
2026-03-19T22:52:43,2,part2_2,collapse,C++,8192,4,256,4,155.484078,7.071538,1.829952,,641436479942,3882648421767,2234210836913,129160939158,48904244189,1651614724147,22055884536,7741721287,2606312965,21970040720,7786947759
2026-03-19T22:58:00,2,part2_2,collapse,C++,8192,4,256,5,172.410613,6.377285,1.650295,,621994040266,3878756969541,2180519570194,128864240767,44341006349,1650117211253,24147386038,7972516790,2177371077,24271705141,8037213493
2026-03-19T23:03:29,2,part2_2,base,C++,8192,8,,1,78.791594,13.954682,3.611151,,585762783533,4402724721393,1499451324973,72293099977,10775815369,1650634776276,42811329971,2367796993,209669003,43964921556,2433501007
2026-03-19T23:06:03,2,part2_2,base,C++,8192,8,,2,68.721925,15.999430,4.140285,,602059506192,4404940961535,1541986634073,72748508879,12901133943,1651635841776,40243034471,2456754282,229024822,41340912771,2515330239
2026-03-19T23:08:30,2,part2_2,base,C++,8192,8,,3,78.085640,14.080843,3.643798,,602426641820,4408704353437,1546929299889,72827412602,11723993780,1651305229193,42514605577,2569617632,221545639,44038847160,2639840930
2026-03-19T23:11:06,2,part2_2,base,C++,8192,8,,4,77.505580,14.186225,3.671069,,532179651325,4414941584887,1342991726753,70694077205,6786183429,1653154107299,25547929234,1428720397,96566795,25953562871,1452884634
2026-03-19T23:13:31,2,part2_2,base,C++,8192,8,,5,77.601523,14.168686,3.666530,,603770776361,4402568899141,1548554315572,72829441656,11850514240,1651265185166,41738543963,2509874097,212123873,42981199202,2572000042
2026-03-19T23:16:06,2,part2_2,simd,C++,8192,8,,1,46.359301,23.717174,6.137459,,372446699929,2757311956068,954280915402,69672335650,10448269308,826377637227,53497458574,8290750331,1869506305,61521665506,8900617413
2026-03-19T23:17:40,2,part2_2,simd,C++,8192,8,,2,45.319826,24.261162,6.278231,,368534027156,2753028295301,940538328149,69556381530,10247930116,826064031185,54987572901,8702401824,1904413455,63640547418,9384102880
2026-03-19T23:19:13,2,part2_2,simd,C++,8192,8,,3,44.462939,24.728721,6.399225,,361526392523,2754361914324,924768637301,69521460364,10020795005,825578461040,57330388794,8457920527,1713704936,65607320035,9131076618
2026-03-19T23:20:43,2,part2_2,simd,C++,8192,8,,4,45.517544,24.155777,6.250960,,367988597897,2753087974793,937788835987,69532981563,10211129327,826386778086,53021652824,7866225653,1809373598,60708226533,8461355467
2026-03-19T23:22:16,2,part2_2,simd,C++,8192,8,,5,46.281853,23.756863,6.147730,,368348699106,2751313012253,941405395977,69479382592,10194804152,826176461626,53006707029,8017006953,1866869434,60883215179,8632205399
2026-03-19T23:23:49,2,part2_2,collapse,C++,8192,8,256,1,111.724116,9.841310,2.546705,,976327731248,3883710660432,2665087070377,131978752438,31465813144,1650961484658,21140125390,8935798713,1775388631,22206161440,8968510892
2026-03-19T23:27:47,2,part2_2,collapse,C++,8192,8,256,2,123.900597,8.874143,2.296424,,975701467531,3882242374028,2670066862797,131710050078,31500874426,1651268990610,21572588792,9124778099,1765605182,22733264813,9155350999
2026-03-19T23:31:57,2,part2_2,collapse,C++,8192,8,256,3,123.618147,8.894419,2.301671,,898675359016,3886290928102,2415736613044,129608326560,32285018568,1650787138042,23071994707,8744171654,1739773903,23920431658,8791336976
2026-03-19T23:35:55,2,part2_2,collapse,C++,8192,8,256,4,112.924378,9.736707,2.519636,,898751031836,3885848468772,2420619694567,131262519649,30890806333,1650771453823,16433923730,6933350425,1560663435,15966994228,6921465753
2026-03-19T23:39:43,2,part2_2,collapse,C++,8192,8,256,5,123.603537,8.895471,2.301943,,981701828527,3882409817301,2674132265121,131922101836,31579062973,1652113278142,21255389505,9017138796,1776906726,22337467852,9040587400
2026-03-19T23:43:53,2,part2_2,base,C++,8192,12,,1,106.372995,10.336379,2.674817,,862047194248,6023096105206,1956859365219,97387453464,17153190607,2257009558235,57153002260,3044537116,425648197,58642848572,3124931768
2026-03-19T23:47:31,2,part2_2,base,C++,8192,12,,2,109.014422,10.085928,2.610006,,855032185602,6016950924352,1961209345859,97312047770,16915199967,2253733589803,57931603967,2970515745,418365848,59695571644,3072123148
2026-03-19T23:51:10,2,part2_2,base,C++,8192,12,,3,108.971204,10.089928,2.611041,,855556725789,6019609391946,1947766390743,97405819712,17338806681,2258907346437,59208252767,3058775878,445005263,60916252631,3158267221
2026-03-19T23:54:49,2,part2_2,base,C++,8192,12,,4,109.136714,10.074626,2.607082,,854869283832,6040584117495,1936066727887,97488026055,16961466026,2261079144687,52561323761,2669262821,388905208,54203469083,2757990357
2026-03-19T23:58:29,2,part2_2,base,C++,8192,12,,5,109.547407,10.036857,2.597308,,856774219072,6003851307283,1967436727325,97213410952,17492149781,2253154030893,59279274709,3265364526,443008091,60857671001,3361651787
2026-03-20T00:02:09,2,part2_2,simd,C++,8192,12,,1,96.383602,11.407663,2.952041,,654479200659,4378680235387,1514750548660,110836856355,17220540637,1311977700742,86411072819,14339683705,2991842517,100488270992,15434488497
