timestamp,part,experiment,variant,language,size,threads,block_size,run,time_seconds,gflops,speedup,efficiency,task_clock,instructions,cycles,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,mem_load_retired_l1_miss,mem_load_retired_l2_miss
2026-03-19T17:22:52,2,part2_1,onmult_p1,C++,1536,4,,5,2.794044,2.594003,3.544893,0.886223,10317866448,25581148979,39045247586,3752923814,15479113,7290382352,3612019865,3594207722,12026781,3569829687,3559590025
2026-03-19T17:22:58,2,part2_1,onmult_p2,C++,1536,4,,1,13.101515,0.553200,0.755988,0.188997,60641722911,136204192672,107362484181,2668243790,27366264,36404492356,4554425007,1036145949,11275759,4294489658,989456929
2026-03-19T17:23:39,2,part2_1,onmult_p2,C++,1536,4,,2,13.250811,0.546967,0.747470,0.186867,61486903136,137123089638,110334726150,2603197874,21320028,36523829045,4520531513,969913976,8064526,4278055531,934503562
2026-03-19T17:24:21,2,part2_1,onmult_p2,C++,1536,4,,3,13.254206,0.546827,0.747279,0.186820,60982487271,136892110706,107089420955,2601317253,19739522,36608658195,4588847053,993690519,7448404,4323347434,952595146
2026-03-19T17:25:02,2,part2_1,onmult_p2,C++,1536,4,,4,13.289998,0.545354,0.745266,0.186316,61026920190,136416449380,109215348030,2581254245,22011730,36392118246,4531196474,955753545,7915593,4295514408,920463037
2026-03-19T17:25:44,2,part2_1,onmult_p2,C++,1536,4,,5,13.436795,0.539396,0.737124,0.184281,60702098296,136579351540,106852809917,2639753504,22749155,36546958338,4510356348,994180428,8199069,4273414979,955851355
2026-03-19T17:26:25,2,part2_1,onmultline_p1,C++,1536,4,,1,0.535537,13.533626,2.478396,0.619599,1889017317,29062196727,6664047144,460373328,7554227,10922346425,179266314,7185936,557306,177323296,7180833
2026-03-19T17:26:27,2,part2_1,onmultline_p1,C++,1536,4,,2,0.564052,12.849449,2.353104,0.588276,1965996543,28882477293,6640808294,461531122,10390555,10929938083,85838546,2050761,267304,83030859,2004473
2026-03-19T17:26:28,2,part2_1,onmultline_p1,C++,1536,4,,3,0.533335,13.589502,2.488629,0.622157,1937705646,29138256516,6539132641,463197266,8324498,10928639326,85982479,1732727,259808,85225664,1594665
2026-03-19T17:26:29,2,part2_1,onmultline_p1,C++,1536,4,,4,0.540084,13.419685,2.457531,0.614383,2053432804,29028361590,6675062211,460938279,9291310,10898248386,86014084,1852931,242884,85926621,1743095
2026-03-19T17:26:30,2,part2_1,onmultline_p1,C++,1536,4,,5,0.527496,13.739928,2.516176,0.629044,1940457343,28943853853,6541189254,459417661,8317098,10891396318,85885091,1630905,221888,84608423,1574177
2026-03-19T17:26:31,2,part2_1,onmultline_p2,C++,1536,4,,1,12.758795,0.568060,0.104028,0.026007,60075393176,137456232449,101562597614,1909054663,52884180,40403919726,1064443601,372678467,2571875,989006095,382806325
2026-03-19T17:27:12,2,part2_1,onmultline_p2,C++,1536,4,,2,12.567002,0.576729,0.105616,0.026404,58498926646,137137602368,98685567306,1881695043,36802454,40323341761,1097281604,367736440,2086934,1021046915,383748748
2026-03-19T17:27:52,2,part2_1,onmultline_p2,C++,1536,4,,3,12.621641,0.574233,0.105159,0.026290,59699951579,136902902436,103551643749,1927879570,37777159,40214043140,1041979511,379366142,2163885,977838429,393135343
2026-03-19T17:28:33,2,part2_1,onmultline_p2,C++,1536,4,,4,12.653700,0.572778,0.104892,0.026223,58584574618,136995231346,97344226061,1892724131,38905844,40344973327,1088717184,368421433,2128085,1029231568,381226555
2026-03-19T17:29:13,2,part2_1,onmultline_p2,C++,1536,4,,5,12.577205,0.576261,0.105530,0.026382,59475874224,137615898198,100682955500,1912556658,36183768,40499716250,1082911626,381403251,1920678,1001521927,393768823
2026-03-19T17:30:24,2,part2_1,onmult_p1,C++,2048,4,,1,6.862642,2.503390,3.939703,0.984926,24596162165,60369456379,102440769201,8639330858,141594034,17275290475,9327909713,8499991129,130444530,8574319062,8382296204
2026-03-19T17:30:37,2,part2_1,onmult_p1,C++,2048,4,,2,6.581157,2.610463,4.108210,1.027052,26709796808,60615766516,101682284504,8692680996,148688318,17266739549,9306172362,8525607371,134952575,8583046693,8436175802
2026-03-19T17:30:51,2,part2_1,onmult_p1,C++,2048,4,,3,6.859340,2.504595,3.941600,0.985400,26592206862,60511574759,101472695522,8685133463,145178215,17264038837,9340547971,8520600593,131486723,8569637423,8414463476
2026-03-19T17:31:05,2,part2_1,onmult_p1,C++,2048,4,,4,6.830761,2.515074,3.958091,0.989523,26773472277,60602328234,101984459411,8691972074,150133025,17263251253,9354350869,8534388194,137222009,8610636985,8442823441
2026-03-19T17:31:19,2,part2_1,onmult_p1,C++,2048,4,,5,6.827833,2.516153,3.959788,0.989947,26696722408,60428549073,101727984239,8684720419,150951903,17267021129,9316329474,8520525455,136132720,8570111687,8413159100
2026-03-19T17:31:32,2,part2_1,onmult_p2,C++,2048,4,,1,26.315283,0.652848,1.027417,0.256854,122285593316,259507596659,240592319553,9011322029,351559265,69536907103,10178669634,6221245192,216780733,9342769364,5691262562
2026-03-19T17:32:53,2,part2_1,onmult_p2,C++,2048,4,,2,26.192960,0.655896,1.032215,0.258054,118022671264,257405200081,227967746656,7299283315,331064898,68892937321,10219133466,4401432189,184152836,9356985593,4035079087
2026-03-19T17:34:12,2,part2_1,onmult_p2,C++,2048,4,,3,26.128293,0.657520,1.034770,0.258692,120889693182,257605532704,238521438568,8636324959,318668544,68931977810,10203053293,5662623162,195044079,9371882398,5176798268
2026-03-19T17:35:32,2,part2_1,onmult_p2,C++,2048,4,,4,25.545825,0.672512,1.058364,0.264591,119261684686,258363487862,228601929197,7975865571,342105710,69193674866,10212837461,5198830314,191780582,9385491856,4738682185
2026-03-19T17:36:50,2,part2_1,onmult_p2,C++,2048,4,,5,25.877307,0.663897,1.044806,0.261201,118254944075,257785604352,225933679554,7429873462,323268821,69034462253,10248043497,4489991141,193423325,9349663621,4072991950
2026-03-19T17:38:09,2,part2_1,onmultline_p1,C++,2048,4,,1,1.533169,11.205463,2.583146,0.645787,5886870491,68786698255,20032931498,1166956576,131680107,25849159504,275951245,32511786,1009164,287382071,33044659
2026-03-19T17:38:12,2,part2_1,onmultline_p1,C++,2048,4,,2,1.641309,10.467175,2.412952,0.603238,5805215664,68937455455,19733607238,1137386602,130901351,25843070095,468796301,49695595,2666235,486599674,50210086
2026-03-19T17:38:16,2,part2_1,onmultline_p1,C++,2048,4,,3,1.495546,11.487356,2.648130,0.662033,5699808354,68578782653,19612960738,1118980781,130706699,25810913132,522159355,53271990,3946579,539273423,54116446
2026-03-19T17:38:19,2,part2_1,onmultline_p1,C++,2048,4,,4,1.533835,11.200598,2.582025,0.645506,5857833871,68963271664,20029357546,1165779362,129074097,25810782096,271117558,31040416,1142098,283700217,31266945
2026-03-19T17:38:22,2,part2_1,onmultline_p1,C++,2048,4,,5,1.507480,11.396416,2.627166,0.656791,5948735672,69066918290,20411098685,1124168741,129919961,25838146093,579150423,67908688,4062077,606880660,68894563
2026-03-19T17:38:25,2,part2_1,onmultline_p2,C++,2048,4,,1,22.963158,0.748149,0.172468,0.043117,108592270990,259488078237,187426580982,3658170011,356172786,78286366079,2129796311,684519193,15299079,1960987556,704253661
2026-03-19T17:39:38,2,part2_1,onmultline_p2,C++,2048,4,,2,22.977391,0.747686,0.172361,0.043090,107371147225,258515926658,183582648589,3660945848,359990470,78100928065,2100130279,670071341,15738094,1962180798,693530774
2026-03-19T17:40:51,2,part2_1,onmultline_p2,C++,2048,4,,3,22.818219,0.752901,0.173563,0.043391,108027264178,258802032578,188306451071,3696203289,349980729,78043056054,2113098331,686987000,15973316,1962398823,711643703
2026-03-19T17:42:04,2,part2_1,onmultline_p2,C++,2048,4,,4,22.870390,0.751184,0.173167,0.043292,108254991502,258346565206,187452971537,3662735612,350697053,78009484773,2088981443,673228744,16396255,1940255743,697909602
2026-03-19T17:43:17,2,part2_1,onmultline_p2,C++,2048,4,,5,22.880514,0.750852,0.173091,0.043273,108706857073,258556211479,189180069649,3723344367,363938592,78002624393,2006654832,688611386,16033817,1867480260,714545511
2026-03-19T17:45:47,2,part2_1,onmult_p1,C++,2560,4,,1,17.260679,1.943981,3.975733,0.993933,68341998157,118108468571,262753874740,17198319536,605587940,33730884333,27546790244,16974924076,553107843,17370992469,16620415907
2026-03-19T17:46:22,2,part2_1,onmult_p1,C++,2560,4,,2,17.779344,1.887271,3.859751,0.964938,69597443193,118206702583,261086549228,17154172808,595122274,33756815330,27537027490,16982725855,552505771,17362902318,16608488911
2026-03-19T17:46:58,2,part2_1,onmult_p1,C++,2560,4,,3,17.569073,1.909858,3.905946,0.976487,69492352169,118282913590,259802172819,17169020946,599915976,33763946536,27490846986,16967766952,556083327,17373127124,16637183176
2026-03-19T17:47:34,2,part2_1,onmult_p1,C++,2560,4,,4,17.752050,1.890172,3.865686,0.966422,69924393500,118210055313,261871619570,17234641824,684764772,33757698369,27510899176,16974556961,623910752,17314338837,16601758644
2026-03-19T17:48:10,2,part2_1,onmult_p1,C++,2560,4,,5,17.569665,1.909793,3.905814,0.976453,69692729229,118207039183,260888123561,17204785877,627684253,33760446929,27545688487,16973223257,574822077,17364152343,16611241212
2026-03-19T17:48:46,2,part2_1,onmult_p2,C++,2560,4,,1,47.210724,0.710738,1.453565,0.363391,209815556249,425738678642,448847943229,17482901350,2008212683,114436023694,19855901199,12989146696,1359050877,17969571978,11750195659
2026-03-19T17:51:02,2,part2_1,onmult_p2,C++,2560,4,,2,46.892056,0.715568,1.463443,0.365861,213293030704,426626461190,462252339273,17394443189,1998060866,114328199255,19597563260,12921144678,1372400723,17719980510,11674694575
2026-03-19T17:53:19,2,part2_1,onmult_p2,C++,2560,4,,3,48.103754,0.697543,1.426580,0.356645,215333334305,428427827912,457976693955,17304069317,2059135534,114953910254,19629649223,12832036417,1382817371,17803795726,11589006018
2026-03-19T17:55:37,2,part2_1,onmult_p2,C++,2560,4,,4,46.760083,0.717587,1.467573,0.366893,217928974941,428816539461,466260952872,17546080419,2088963217,114888508259,19718154905,12957668149,1417814835,17890618244,11721470347
2026-03-19T17:57:56,2,part2_1,onmult_p2,C++,2560,4,,5,47.251951,0.710117,1.452297,0.363074,216575992962,427535472627,464014826241,17458114597,2069423172,114722576632,19645809045,12963594692,1407071382,17793808078,11706639092
2026-03-19T18:00:14,2,part2_1,onmultline_p1,C++,2560,4,,1,3.173084,10.574707,2.641914,0.660478,12519407376,134029168622,41585738036,2201380305,390420177,50464433805,413317982,54885516,2698207,442048927,55885081
2026-03-19T18:00:21,2,part2_1,onmultline_p1,C++,2560,4,,2,3.175976,10.565077,2.639509,0.659877,12761504229,134406213874,43408637637,2176992070,439515025,50393826645,968705977,135524418,8781034,1041229882,139101306
2026-03-19T18:00:28,2,part2_1,onmultline_p1,C++,2560,4,,3,3.139706,10.687125,2.670000,0.667500,12566243204,134287731860,41820230911,2203591485,389834001,50475807852,416200284,55571966,2610418,444289110,56495818
2026-03-19T18:00:34,2,part2_1,onmultline_p1,C++,2560,4,,4,3.127236,10.729741,2.680647,0.670162,12359468826,134723248517,41440968816,2197991956,389345379,50507410046,533685658,67749133,3240137,566509097,69471910
2026-03-19T18:00:40,2,part2_1,onmultline_p1,C++,2560,4,,5,3.099825,10.824621,2.704351,0.676088,12472910852,134956894607,41918871455,2203948797,409516990,50417048465,498428880,66060019,4429950,534409698,66663428
2026-03-19T18:00:47,2,part2_1,onmultline_p2,C++,2560,4,,1,37.788347,0.887957,0.221841,0.055460,174563346828,427931450202,309343785085,6481423221,1171613458,131942723664,3853542621,1101489458,36625543,3515880973,1131605875
2026-03-19T18:02:45,2,part2_1,onmultline_p2,C++,2560,4,,2,38.408455,0.873621,0.218260,0.054565,46106968272,112983518033,77689651910,1685966704,339461490,34922863325,973770864,291836291,11286816,919437598,302136796
2026-03-19T21:09:10,2,part2_1,onmultline_p2,C++,2560,4,,3,35.684943,0.940297,0.210516,0.052629,167798394260,424864920672,297354024526,6383196649,978491249,131557551584,3620236401,1043879711,33261193,3378287200,1079600726
2026-03-19T21:11:03,2,part2_1,onmultline_p2,C++,2560,4,,4,35.460831,0.946239,0.211846,0.052962,170653122504,423870006848,311189091479,6411511526,987535638,131050775662,3595951197,1075477862,33076452,3368369164,1133458732
2026-03-19T21:12:57,2,part2_1,onmultline_p2,C++,2560,4,,5,35.172764,0.953989,0.213581,0.053395,168549827124,423528778532,299427663023,6409425786,1013468104,131229031370,3567435020,1069116987,33675131,3340731981,1114935461
2026-03-19T21:17:23,2,part2_1,onmult_p1,C++,3072,4,,1,35.542272,1.631355,3.928400,0.982100,142956094550,204452193939,541845842322,29248813084,1682289786,58341196213,51095419277,29189701019,1655500975,30033316897,28481866504
2026-03-19T21:18:34,2,part2_1,onmult_p1,C++,3072,4,,2,35.016090,1.655869,3.987432,0.996858,139563720374,204429698146,528034190700,28711587973,1577932724,58334089908,50962669272,28664576922,1553067731,30003903978,27989090108
2026-03-19T21:19:45,2,part2_1,onmult_p1,C++,3072,4,,3,35.443079,1.635920,3.939395,0.984849,141574941855,204429468297,536727988861,29245526904,1653993704,58329298809,51048165994,29195908879,1627741164,30002944336,28487462972
