timestamp,part,experiment,variant,language,size,threads,block_size,run,time_seconds,gflops,speedup,efficiency,task_clock,instructions,cycles,cache_references,cache_misses,L1_dcache_loads,L1_dcache_load_misses,LLC_loads,LLC_load_misses,mem_load_retired_l1_miss,mem_load_retired_l2_miss
2026-03-19T16:24:43,1,onmultline,base,Java,1024,1,,4,0.414000,5.187159,,,496191868,7722014122,2293359750,139434482,2959677,3400206795,11907083,516749,243460,10032629,267036
2026-03-19T16:24:44,1,onmultline,base,Java,1024,1,,5,0.423000,5.076793,,,500997960,7834174736,2341964114,139998451,3086628,3398656089,12360440,544412,220955,9946257,268740
2026-03-19T16:24:45,1,onmultline,base,Java,1536,1,,1,1.479000,4.900444,,,1586467899,25467780459,7541947716,462500244,22876636,11161885102,34993432,1209884,599278,29433898,811896
2026-03-19T16:24:48,1,onmultline,base,Java,1536,1,,2,1.457000,4.974439,,,1483942457,25234079216,7307889812,463831676,16073346,11121348007,35009376,1121059,526465,29227033,685293
2026-03-19T16:24:51,1,onmultline,base,Java,1536,1,,3,1.467000,4.940530,,,1498787145,25394141613,7300821544,463508545,17123320,11133176404,34998103,1131702,533844,29991462,716935
2026-03-19T16:24:55,1,onmultline,base,Java,1536,1,,4,1.488000,4.870805,,,1486008058,25525583072,7299592400,463860753,18034778,11168759759,34646574,1119576,529951,29846514,694151
2026-03-19T16:24:58,1,onmultline,base,Java,1536,1,,5,1.484000,4.883933,,,1495153679,25436027113,7332012638,464180254,16811360,11119558900,35407673,1162033,519645,29984917,685110
2026-03-19T16:25:01,1,onmultline,base,Java,2048,1,,1,3.990000,4.305732,,,4132176417,59082420552,20290053555,1093985448,270780242,26125047743,80349442,5058823,3702568,70875081,4340446
2026-03-19T16:25:09,1,onmultline,base,Java,2048,1,,2,4.010000,4.284257,,,4114348194,59200239775,20313235037,1095435958,275647150,26129289635,81046400,5050861,3718491,71025484,4388766
2026-03-19T16:25:17,1,onmultline,base,Java,2048,1,,3,3.995000,4.300343,,,4117701776,59188566889,20301634858,1095756106,269163949,26114983929,80700929,5054303,3701276,71149332,4368826
2026-03-19T16:25:26,1,onmultline,base,Java,2048,1,,4,3.990000,4.305732,,,4141987043,59294065137,20356620946,1094940438,284314430,26102621760,80850747,5214357,3805189,71069075,4498592
2026-03-19T16:25:34,1,onmultline,base,Java,2048,1,,5,4.016000,4.277856,,,4128444112,59090502598,20305951470,1095061827,282422395,26085241015,80623395,5144265,3763293,71088692,4467476
2026-03-19T16:25:42,1,onmultline,base,Java,2560,1,,1,7.854000,4.272273,,,7975533056,114664929522,39369321101,2148642235,1102992968,50795045236,89844324,7777916,5174019,87728237,6993729
2026-03-19T16:25:58,1,onmultline,base,Java,2560,1,,2,7.859000,4.269555,,,8007357104,114739746394,39554033155,2147564670,1095544314,50764732593,87094006,8300251,5778625,85894292,7541700
2026-03-19T16:26:14,1,onmultline,base,Java,2560,1,,3,7.921000,4.236136,,,8086356194,114307378333,40018604003,2145643347,1111782617,50740874620,88423609,8299647,5807906,87670145,7586091
2026-03-19T16:26:31,1,onmultline,base,Java,2560,1,,4,7.898000,4.248472,,,8064399550,114638493036,39819531440,2147006702,1094368154,50790459883,86828783,8450476,5848661,85210099,7655132
2026-03-19T16:26:47,1,onmultline,base,Java,2560,1,,5,7.949000,4.221214,,,8043261148,114644803605,39781399119,2147724220,1070712093,50751816032,87252612,8332324,5754963,86322782,7569958
2026-03-19T16:27:03,1,onmultline,base,Java,3072,1,,1,14.147000,4.098541,,,14525373852,197846448741,71136497189,3692681600,2431329202,87446578809,229123857,16342186,12251562,229113324,15211039
2026-03-19T16:27:32,1,onmultline,base,Java,3072,1,,2,14.653000,3.957009,,,14033412774,197505730471,69561781482,3692393218,2332089712,87557536722,225720890,16068206,12073086,225630598,15121596
2026-03-19T16:28:01,1,onmultline,base,Java,3072,1,,3,14.746000,3.932053,,,16060814450,198177015698,70765640819,3695838307,2624734891,87648797810,230412155,16996624,12740498,230227859,15887487
2026-03-19T16:28:32,1,onmultline,base,Java,3072,1,,4,14.439000,4.015656,,,14754139043,197579199782,70933436101,3694508495,2502937323,87574346008,228903435,16802188,12557391,229684315,15740741
2026-03-19T16:29:01,1,onmultline,base,Java,3072,1,,5,14.025000,4.134193,,,14915443083,197546935289,71509075200,3693164594,2501825693,87607486655,231750351,16699034,12666397,231460574,15577340
2026-03-19T16:29:31,1,onmultline,base,C++,4096,1,,1,35.697797,3.850068,,,35390862796,549844690067,173692296218,8684660680,7648787139,137685068663,9341437512,996126102,984292279,10213472141,1030133078
2026-03-19T16:30:42,1,onmultline,base,C++,4096,1,,2,35.200355,3.904476,,,35935231960,550352047227,177161307415,8687439305,7771040794,137745284792,9375426491,960059841,948838027,10204948630,988007177
2026-03-19T16:31:53,1,onmultline,base,C++,4096,1,,3,35.038284,3.922537,,,35249182681,551181471369,174768703469,8685176813,7687425869,137694251669,9414517961,946553736,934372913,10244752896,975575720
